fs_type,D,W,F,profile_name,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,distribution,locality,zipf_s,operations,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_usage_bytes
A,20,2,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.608145,0.896,1.64448e+06,31966
A,20,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.574372,0.875,1.74104e+06,29734
A,20,2,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.661063,1.1255,1.51323e+06,26944
A,20,2,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.726651,1.0625,1.37622e+06,31966
A,20,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.6712,1.0415,1.49087e+06,29827
A,20,2,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.627187,0.9995,1.60108e+06,26386
A,20,2,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.788661,1.7085,1.26813e+06,31966
A,20,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.703924,1.229,1.4217e+06,29641
A,20,2,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.746753,1.458,1.34316e+06,26944
A,15,3,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.09782,1.8535,914552,441730
A,15,3,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.744674,1.3335,1.34288e+06,391417
A,15,3,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.974695,1.5,1.04975e+06,382954
A,15,3,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.05895,1.75,944919,662313
A,15,3,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.869944,1.5415,1.14965e+06,606048
A,15,3,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.828157,2.021,1.20773e+06,597678
A,15,3,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.07765,2.208,929221,663429
A,15,3,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.869752,2.313,1.14987e+06,607722
A,15,3,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.897073,2.854,1.1151e+06,597678
A,2,30,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.328617,0.4795,3.04712e+06,45614
A,2,30,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.324768,0.459,3.07913e+06,42359
A,2,30,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.31494,0.459,3.17521e+06,39662
A,2,30,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.36495,0.5415,2.74072e+06,91871
A,2,30,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.335893,0.5,2.97737e+06,80525
A,2,30,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.292256,0.479,3.42213e+06,76712
A,2,30,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.39674,0.6045,2.52141e+06,103513
A,2,30,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.31677,0.6875,3.16007e+06,90493
A,2,30,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.267345,0.458,3.7405e+06,85657
A,2,50,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.366779,0.583,2.72812e+06,124451
A,2,50,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.453059,1,2.22937e+06,107711
A,2,50,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.384498,0.6455,2.66095e+06,102038
A,2,50,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.516312,1.104,1.93682e+06,232721
A,2,50,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.405623,0.771,2.47876e+06,204077
A,2,50,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.346451,0.604,2.88657e+06,196823
A,2,50,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.424887,0.708,2.35672e+06,237873
A,2,50,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.385223,1.2505,2.60324e+06,206811
A,2,50,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.307092,0.771,3.26746e+06,199464
A,3,30,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.00128,2.8545,1.11418e+06,1094304
A,3,30,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.581909,2.729,1.76036e+06,1041294
A,3,30,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.443129,0.813,2.25716e+06,1030413
A,3,30,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.09191,3.1255,917548,1112635
A,3,30,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.50753,1.1455,1.97034e+06,1060834
A,3,30,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.414513,1.1455,2.41306e+06,1050976
A,3,30,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.732257,1.854,1.36591e+06,1117192
A,3,30,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,2.28789,2.417,802590,1060462
A,3,30,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.401457,0.6665,2.49134e+06,1050418
A,3,50,0.3,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.20157,2.4165,867010,3852687
A,3,50,0.3,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.731952,2.7085,1.38341e+06,3797817
A,3,50,0.3,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.667409,2.042,1.5848e+06,3786657
A,3,50,0.6,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,0.827162,1.521,1.22235e+06,3850548
A,3,50,0.6,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.615769,1.5625,1.62694e+06,3794376
A,3,50,0.6,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.50941,1.271,1.96397e+06,3787680
A,3,50,0.95,database,0.55,0.45,0,0,0,0,uniform,0,0,2000,2,1.25029,2.771,802866,3856221
A,3,50,0.95,database,0.55,0.45,0,0,0,0,zipf,0.3,1.5,2000,2,0.635196,2.2915,1.57643e+06,3795120
A,3,50,0.95,database,0.55,0.45,0,0,0,0,zipf,0.8,2,2000,2,0.597813,1.229,1.67348e+06,3786750
A,2,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.86772,33.7285,537871,110332
A,2,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.18472,29.6875,458780,105822
A,2,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.43546,38.2705,410607,110964
A,2,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.832332,6.937,1.20158e+06,113606
A,2,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.70252,26.646,587517,109973
A,2,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.80794,33.7705,555664,109751
A,2,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.990319,10.625,1.00983e+06,112772
A,2,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.45643,25.875,686635,110225
A,2,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.68487,29.4795,593517,110752
A,2,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.88915,7.5005,1.12473e+06,109990
A,2,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.25761,10.8125,795598,120725
A,2,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.16302,10.166,859947,112089
A,2,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.686844,4.479,1.4566e+06,120625
A,2,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.15885,9.6875,862930,115263
A,2,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.37579,13.1255,726890,116948
A,2,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.839704,7.333,1.19116e+06,118020
A,2,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.03882,10.1455,962752,120776
A,2,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.20007,12.7295,833351,120428
A,2,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.905811,8,1.10404e+06,121486
A,2,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.85064,32.1875,541342,120463
A,2,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.5043,40.9165,399704,122583
A,2,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.881113,5.333,1.13695e+06,124993
A,2,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.44657,12.542,691408,124423
A,2,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.87241,14.917,539434,121735
A,2,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.842483,5.8335,1.18722e+06,124872
A,2,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.47274,12.25,681870,120289
A,2,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.79661,17.375,557201,125037
A,5,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.80477,13.7915,554096,152975
A,5,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.33986,31.7705,428386,156161
A,5,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.33809,40.5625,302688,147475
A,5,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.50573,8.854,664179,157367
A,5,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.26692,27.563,441624,153204
A,5,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.83359,37.6665,353807,148352
A,5,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.11058,6.271,900443,165586
A,5,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.48432,41.5835,402527,161602
A,5,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.62056,44.021,381607,156087
A,5,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.95756,4.146,515816,1433449
A,5,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.38005,29.9165,420602,1419325
A,5,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.81293,43.6245,355611,1416672
A,5,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.50635,3.708,663857,1429185
A,5,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.85863,50.3335,353912,1419938
A,5,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.31523,53.5205,303439,1417130
A,5,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.44593,4.1665,692163,1432660
A,5,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.48228,33.625,403566,1414654
A,5,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.31758,57.8335,301430,1414213
A,5,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,2.20316,5.25,454090,7147324
A,5,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.2717,27.4795,440223,7127034
A,5,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.20777,58.646,313671,7120774
A,5,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.98982,4.7915,502562,7142294
A,5,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.86661,31.8745,351942,7126645
A,5,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.27873,53.771,304996,7123477
A,5,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.72821,4.333,578633,6754731
A,5,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.49465,33.021,401220,6739125
A,5,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,5.84393,55,177027,6737164
A,10,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,2.61423,6.8745,382904,4415533
A,10,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,4.29277,38.521,245015,4394608
A,10,5,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,5.21954,54.8125,201423,4402523
A,10,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,3.71758,14.1255,283232,6608941
A,10,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.66255,22.521,375588,6593322
A,10,5,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.11802,39.25,323964,6590599
A,10,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,3.52153,23.667,284383,6606917
A,10,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,3.18122,33.104,314394,6589460
A,10,5,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.71893,43.771,268987,6591188
A,10,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,52.7881,416.146,19353.8,364644885
A,10,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,38.3715,810.104,43166.5,364630466
A,10,10,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,14.4038,180.188,136149,364625102
A,10,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,61.4615,864.792,48453.6,364622587
A,10,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,22.6794,293.166,49684.3,364612333
A,10,10,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,8.97133,124.688,115666,364605192
A,10,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,30.1143,351.105,111769,364625467
A,10,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,14.9272,240.75,126744,364609423
A,10,10,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,12.1777,224.896,101569,364606243
A,10,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,22.0129,336.333,97044,364626417
A,10,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,22.8925,303.209,44958.7,364607857
A,10,15,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,19.6505,272.52,93681.4,364608455
A,10,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,11.2693,53.604,115229,364636105
A,10,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,15.1216,181.562,74068.7,364615970
A,10,15,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,9.71641,137.813,107467,364614225
A,10,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,36.9577,290.521,27814.1,364627068
A,10,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,21.8854,475.959,92487.5,364607528
A,10,15,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,8.34256,124.666,146646,364607409
A,10,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,6.72992,117.334,148744,117044
A,10,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,5.03887,88.8745,200248,113461
A,10,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,6.67185,66.521,173552,115811
A,10,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,4.43797,97.479,225863,110922
A,10,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,5.40908,101.584,186163,113367
A,10,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,5.36419,76.3335,186521,118276
A,10,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,4.04575,87.9375,247676,119608
A,10,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,4.76564,87.0625,209836,115261
A,10,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.79624,53.1665,263464,115124
A,15,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,5.23174,122.583,191205,120820
A,15,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,6.8076,127.354,146962,117663
A,15,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,7.58448,140.584,131907,120989
A,15,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,4.13814,103.312,241738,116350
A,15,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,5.5104,118.417,181576,116959
A,15,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,6.8615,124.021,145748,121488
A,15,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,4.54379,103.479,220118,120896
A,15,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,5.61988,124.459,178309,120282
A,15,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,6.68365,127.021,149622,116434
A,20,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,3.18163,65.063,314572,133035
A,20,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,4.03651,58.0415,247746,136292
A,20,2,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,4.29091,81.3535,233589,128138
A,20,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,3.1795,60.5,316376,134584
A,20,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,3.97444,66.6875,251718,129337
A,20,2,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,4.94295,99.5625,202402,128868
A,20,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,3.40816,71.417,293420,133586
A,20,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,4.18879,69.5,238837,132243
A,20,2,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,4.08881,74.9375,244818,129318
A,15,3,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,2.53743,11.6245,395855,1059713
A,15,3,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,3.22049,37.896,310522,1049631
A,15,3,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.1904,36.354,314595,1048949
A,15,3,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,2.56902,14.7495,390056,1056042
A,15,3,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,3.27499,32.4375,307201,1047890
A,15,3,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,14.5403,39,168111,1049363
A,15,3,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,2.44182,13.229,409787,892835
A,15,3,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,3.18273,34.9375,316231,882411
A,15,3,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,3.66762,40.8545,272798,882690
A,2,30,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.844919,2.916,1.18477e+06,150129
A,2,30,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.65485,24.7915,604553,149508
A,2,30,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.23056,35.771,452698,145514
A,2,30,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.757893,1.5415,1.31961e+06,185083
A,2,30,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.64492,21.9165,608026,181420
A,2,30,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.11687,30.875,473225,179516
A,2,30,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.01184,3.417,988302,179783
A,2,30,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.56492,23.479,640028,177403
A,2,30,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.47133,34.562,406060,176852
A,2,50,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.828514,1.9375,1.21107e+06,211338
A,2,50,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.02563,30.5835,496461,205800
A,2,50,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,1.98375,32.688,504504,204808
A,2,50,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.06118,2.166,944375,278026
A,2,50,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.74134,26.2915,574497,279007
A,2,50,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.79903,36.6455,360850,279467
A,2,50,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,0.964718,2.229,1.03676e+06,285753
A,2,50,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.80395,26.1045,554705,280002
A,2,50,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.62922,38.417,386965,274207
A,3,30,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.4512,7.313,693645,955881
A,3,30,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.93587,24.0625,516653,949107
A,3,30,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.32468,37.021,430180,947610
A,3,30,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.07038,2.229,934250,963877
A,3,30,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.04468,25.5205,489075,947433
A,3,30,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.25527,29.292,443812,946809
A,3,30,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.21711,3.312,826253,960964
A,3,30,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,1.8471,22.5005,541433,950161
A,3,30,0.95,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.77655,40.437,369114,950871
A,3,50,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.8679,8.4585,535374,4544828
A,3,50,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.54371,34.979,393133,4520216
A,3,50,0.3,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.8,2,2000,2,2.54153,36.0415,393945,4521160
A,3,50,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,uniform,0,0,2000,2,1.61476,3.646,622989,4539914
A,3,50,0.6,file_manager,0.2,0.05,0.45,0.1,0.1,0.1,zipf,0.3,1.5,2000,2,2.2803,26.7085,440371,4519839
